Date, Close/Last, Volume, Open, High, Low
06/25/2013, $121.54, 905385, $121.25, $122.38, $120.65
06/24/2013, $120.22, 1202006, $120.78, $121.8899, $118.92
06/21/2013, $121.52, 1723158, $121.54, $122.61, $119.59
06/20/2013, $120.22, 1623554, $122.7, $123.23, $119.69
06/19/2013, $123.71, 868970, $125.42, $125.69, $123.21
06/18/2013, $125.67, 621683, $125.22, $126.27, $124.44
06/17/2013, $124.94, 1260009, $127.33, $127.575, $123.76
06/14/2013, $126.45, 795170, $126.21, $127.5, $125.64
06/13/2013, $126.46, 1231374, $123.51, $126.65, $122.64
06/12/2013, $123.79, 812491, $125.46, $126.02, $123.53
06/11/2013, $125.09, 1205082, $125.11, $126.07, $123.5
06/10/2013, $125.04, 1014921, $124.43, $125.12, $123.16
06/07/2013, $124.12, 848522, $122.36, $124.12, $121.69
06/06/2013, $122, 1199187, $119.98, $122.12, $119.13
06/05/2013, $120.34, 2059962, $119.39, $121.45, $118.6835
06/04/2013, $119.91, 1788970, $123.79, $123.84, $119.91
06/03/2013, $123.57, 1364337, $123.73, $125.255, $121.85
05/31/2013, $123.29, 1041080, $124.2, $125.5, $123.23
05/30/2013, $124.23, 1056285, $122.95, $125.47, $122.95
05/29/2013, $122.62, 1459346, $123.92, $124.31, $121.71
05/28/2013, $124.77, 2308332, $127.44, $128.639, $124.07
05/24/2013, $127.23, 1838986, $127.9, $128.12, $125.95
05/23/2013, $128.08, 1785258, $129.11, $129.77, $127.5
05/22/2013, $130.04, 3039476, $129.75, $133, $128.72
05/21/2013, $130.2, 2759724, $127.02, $131.14, $125.49
05/20/2013, $127.15, 7425049, $127.8, $131.24, $126.63
05/17/2013, $125.5, 1415390, $123.37, $125.93, $123.01
05/16/2013, $123.61, 2657073, $124.25, $126.53, $123.44
05/15/2013, $123.88, 1815249, $121.65, $125.5099, $121.45
05/14/2013, $121.68, 3721089, $120.31, $126.33, $119.53
05/13/2013, $120.52, 3887784, $119, $121.56, $117.64
05/10/2013, $119.86, 8052112, $107.58, $121.13, $105.56
05/09/2013, $106.81, 863187, $104.86, $107.66, $104.86
05/08/2013, $107.29, 875070, $107.07, $108.31, $107.07
05/07/2013, $107.22, 1168612, $107.66, $108.14, $106.52
05/06/2013, $107.2, 1018069, $106.63, $108.02, $105.6
05/03/2013, $106.46, 1154164, $106.64, $107.084, $105.98
05/02/2013, $106.49, 2466908, $107.06, $110.5, $104.975
05/01/2013, $104.39, 2311823, $105.24, $105.68, $103.75
04/30/2013, $105.73, 2061446, $105.52, $106.0395, $104.78
04/29/2013, $105.58, 5714432, $105.24, $107.76, $104.29
04/26/2013, $100.94, 1418397, $99.03, $101.459, $99.03
04/25/2013, $98.89, 598887, $98.7, $99.52, $98.48
04/24/2013, $98.28, 623952, $99.06, $99.35, $98.09
04/23/2013, $98.77, 924845, $98.48, $99.55, $98.08
04/22/2013, $97.85, 633277, $98.4, $98.95, $97.81
04/19/2013, $98.48, 706454, $96.95, $98.63, $96.72
04/18/2013, $96.68, 610714, $97.61, $98.25, $96.52
04/17/2013, $97.73, 960370, $96.51, $97.96, $96.26
04/16/2013, $96.97, 609187, $96.45, $97.01, $96.15
04/15/2013, $96.03, 823818, $97.31, $97.8, $96.01
04/12/2013, $97.33, 516805, $97.47, $98, $97.17
04/11/2013, $97.76, 801243, $97.25, $98.13, $97.15
04/10/2013, $97.21, 1040861, $97.8, $97.86, $96.82
04/09/2013, $97.71, 1096961, $98.46, $98.46, $97.43
04/08/2013, $98.36, 1064711, $97.33, $98.38, $96.44
04/05/2013, $97.19, 1132397, $95.19, $97.41, $94.75
04/04/2013, $95.84, 1003670, $95.62, $96.12, $94.56
04/03/2013, $95.27, 1513016, $96.48, $96.48, $94.35
04/02/2013, $96.68, 1509768, $95, $98.37, $94.98
04/01/2013, $92.46, 707998, $92.33, $93.13, $91.88
03/28/2013, $92.11, 970089, $91.13, $92.3665, $90.96
03/27/2013, $91.07, 862930, $90.83, $91.29, $90
03/26/2013, $91.09, 1149668, $91.59, $91.71, $90.77
03/25/2013, $91.07, 925702, $90.78, $91.26, $90.46
03/22/2013, $90.31, 667287, $90.31, $90.88, $89.83
03/21/2013, $90.12, 1004461, $89.84, $90.48, $89.51
03/20/2013, $89.86, 894922, $89.84, $90.21, $89.305
03/19/2013, $89.8, 953911, $90.79, $90.97, $89.2
03/18/2013, $90.54, 1026826, $90.25, $91.06, $89.83
03/15/2013, $91.59, 1554380, $90.72, $92.12, $90.26
03/14/2013, $91.08, 1228851, $91.58, $91.95, $90.99
03/13/2013, $91.58, 1817605, $89.95, $92.33, $89.73
03/12/2013, $90.1, 1519894, $88.72, $90.31, $88.5
03/11/2013, $88.37, 1208445, $87.23, $88.52, $87.0401
03/08/2013, $87.56, 843365, $86.74, $87.71, $86.552
03/07/2013, $86.64, 851995, $87.01, $87.46, $86.46
03/06/2013, $86.86, 1195866, $86.57, $87.2, $86.5401
03/05/2013, $86.46, 949716, $86.25, $86.99, $85.81
03/04/2013, $86.2, 817487, $85.55, $86.36, $85.28
03/01/2013, $85.54, 960380, $85.17, $85.85, $84.41
02/28/2013, $85.16, 1367832, $85.94, $86.2, $85.16
02/27/2013, $85.88, 950298, $84.9, $86.22, $84.9
02/26/2013, $84.67, 1479286, $83.23, $86.97, $83.19
02/25/2013, $83.14, 1373402, $83.52, $85, $83.14
02/22/2013, $83.44, 1292407, $83.72, $83.95, $82.44
02/21/2013, $83.75, 2093454, $82.7, $84.03, $82.02
02/20/2013, $83.1, 1285216, $84.52, $85.01, $82.93
02/19/2013, $84.81, 2055372, $87.4, $87.7, $84.39
02/15/2013, $85.24, 1280830, $86.28, $86.37, $85.03
02/14/2013, $86.49, 783432, $86.23, $87.44, $85
02/13/2013, $86.73, 721733, $86.04, $86.825, $85.02
02/12/2013, $85.78, 790472, $86.73, $86.73, $85.65
02/11/2013, $86.66, 843497, $87.13, $87.54, $86.35
02/08/2013, $87.45, 622210, $87.26, $87.82, $86.79
02/07/2013, $87.13, 759029, $87.08, $87.13, $85.99
